model_name,motion_id,family,trial_id,perturbation,success,fall,slip,impact,recovery_success,resume_success,com_margin_mean,cp_margin_mean,momentum_norm_mean,switch_count
pd_baseline,Vaalum_Parishayum,explosive_strike,0,fall,False,True,False,406.48,False,False,0.0,0.0,0.0,0
pd_baseline,Vaalum_Parishayum,explosive_strike,1,fall,False,True,False,406.48,False,False,0.0,0.0,0.0,0
pd_baseline,Vaalum_Parishayum,explosive_strike,2,fall,False,True,False,406.48,False,False,0.0,0.0,0.0,0
pd_baseline,Vaalum_Parishayum,explosive_strike,3,fall,False,True,False,406.48,False,False,0.0,0.0,0.0,0
pd_baseline,Vaalum_Parishayum,explosive_strike,4,fall,False,True,False,406.48,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick_l,explosive_strike,0,fall,False,True,False,127.73,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick_l,explosive_strike,1,fall,False,True,False,127.73,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick_l,explosive_strike,2,fall,False,True,False,127.73,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick_l,explosive_strike,3,fall,False,True,False,127.73,False,False,0.0,0.0,0.0,0
pd_baseline,kw_guard_kick_l,explosive_strike,4,fall,False,True,False,127.73,False,False,0.0,0.0,0.0,0
pd_baseline,nk_kick_guard,explosive_strike,0,fall,False,True,False,1115.06,False,False,0.0,0.0,0.0,0
pd_baseline,nk_kick_guard,explosive_strike,1,fall,False,True,False,1115.06,False,False,0.0,0.0,0.0,0
pd_baseline,nk_kick_guard,explosive_strike,2,fall,False,True,False,1115.06,False,False,0.0,0.0,0.0,0
pd_baseline,nk_kick_guard,explosive_strike,3,fall,False,True,False,1115.06,False,False,0.0,0.0,0.0,0
pd_baseline,nk_kick_guard,explosive_strike,4,fall,False,True,False,1115.06,False,False,0.0,0.0,0.0,0
pd_baseline,ky_jump_kick,explosive_strike,0,fall,False,True,False,3298.74,False,False,0.0,0.0,0.0,0
pd_baseline,ky_jump_kick,explosive_strike,1,fall,False,True,False,3298.74,False,False,0.0,0.0,0.0,0
pd_baseline,ky_jump_kick,explosive_strike,2,fall,False,True,False,3298.74,False,False,0.0,0.0,0.0,0
pd_baseline,ky_jump_kick,explosive_strike,3,fall,False,True,False,3298.74,False,False,0.0,0.0,0.0,0
pd_baseline,ky_jump_kick,explosive_strike,4,fall,False,True,False,3298.74,False,False,0.0,0.0,0.0,0
pd_baseline,ks_side_kick,explosive_strike,0,fall,False,True,False,1789.87,False,False,0.0,0.0,0.0,0
pd_baseline,ks_side_kick,explosive_strike,1,fall,False,True,False,1789.87,False,False,0.0,0.0,0.0,0
pd_baseline,ks_side_kick,explosive_strike,2,fall,False,True,False,1789.87,False,False,0.0,0.0,0.0,0
pd_baseline,ks_side_kick,explosive_strike,3,fall,False,True,False,1789.87,False,False,0.0,0.0,0.0,0
pd_baseline,ks_side_kick,explosive_strike,4,fall,False,True,False,1789.87,False,False,0.0,0.0,0.0,0
pd_baseline,vb_leap_sequence,explosive_strike,0,fall,False,True,False,2704.9,False,False,0.0,0.0,0.0,0
pd_baseline,vb_leap_sequence,explosive_strike,1,fall,False,True,False,2704.9,False,False,0.0,0.0,0.0,0
pd_baseline,vb_leap_sequence,explosive_strike,2,fall,False,True,False,2704.9,False,False,0.0,0.0,0.0,0
pd_baseline,vb_leap_sequence,explosive_strike,3,fall,False,True,False,2704.9,False,False,0.0,0.0,0.0,0
pd_baseline,vb_leap_sequence,explosive_strike,4,fall,False,True,False,2704.9,False,False,0.0,0.0,0.0,0
pd_baseline,oc_kick_demo,explosive_strike,0,fall,False,True,False,7045.42,False,False,0.0,0.0,0.0,0
pd_baseline,oc_kick_demo,explosive_strike,1,fall,False,True,False,7045.42,False,False,0.0,0.0,0.0,0
pd_baseline,oc_kick_demo,explosive_strike,2,fall,False,True,False,7045.42,False,False,0.0,0.0,0.0,0
pd_baseline,oc_kick_demo,explosive_strike,3,fall,False,True,False,7045.42,False,False,0.0,0.0,0.0,0
pd_baseline,oc_kick_demo,explosive_strike,4,fall,False,True,False,7045.42,False,False,0.0,0.0,0.0,0
pd_baseline,ks_kick_sequence,explosive_strike,0,fall,False,True,False,2951.12,False,False,0.0,0.0,0.0,0
