model_name,motion_id,family,trial_id,perturbation,success,fall,slip,impact,recovery_success,resume_success,com_margin_mean,cp_margin_mean,momentum_norm_mean,switch_count
fall_best.zip,iv_bend_kick_l,explosive_strike,4,fall,False,True,False,1231.79,False,False,0.0,0.0,0.0,0
fall_best.zip,Vaalum_Parishayum,explosive_strike,0,fall,False,True,False,1397.5,False,False,0.0,0.0,0.0,0
fall_best.zip,Vaalum_Parishayum,explosive_strike,1,fall,False,True,False,1397.5,False,False,0.0,0.0,0.0,0
fall_best.zip,Vaalum_Parishayum,explosive_strike,2,fall,False,True,False,1397.5,False,False,0.0,0.0,0.0,0
fall_best.zip,Vaalum_Parishayum,explosive_strike,3,fall,False,True,False,1397.5,False,False,0.0,0.0,0.0,0
fall_best.zip,Vaalum_Parishayum,explosive_strike,4,fall,False,True,False,1397.5,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick_l,explosive_strike,0,fall,False,True,False,370.29,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick_l,explosive_strike,1,fall,False,True,False,370.29,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick_l,explosive_strike,2,fall,False,True,False,370.29,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick_l,explosive_strike,3,fall,False,True,False,370.29,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick_l,explosive_strike,4,fall,False,True,False,370.29,False,False,0.0,0.0,0.0,0
fall_best.zip,nk_kick_guard,explosive_strike,0,fall,False,True,False,2525.69,False,False,0.0,0.0,0.0,0
fall_best.zip,nk_kick_guard,explosive_strike,1,fall,False,True,False,2525.69,False,False,0.0,0.0,0.0,0
fall_best.zip,nk_kick_guard,explosive_strike,2,fall,False,True,False,2525.69,False,False,0.0,0.0,0.0,0
fall_best.zip,nk_kick_guard,explosive_strike,3,fall,False,True,False,2525.69,False,False,0.0,0.0,0.0,0
fall_best.zip,nk_kick_guard,explosive_strike,4,fall,False,True,False,2525.69,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_jump_kick,explosive_strike,0,fall,False,True,False,1592.48,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_jump_kick,explosive_strike,1,fall,False,True,False,1592.48,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_jump_kick,explosive_strike,2,fall,False,True,False,1592.48,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_jump_kick,explosive_strike,3,fall,False,True,False,1592.48,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_jump_kick,explosive_strike,4,fall,False,True,False,1592.48,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_side_kick,explosive_strike,0,fall,False,True,False,1638.66,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_side_kick,explosive_strike,1,fall,False,True,False,1638.66,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_side_kick,explosive_strike,2,fall,False,True,False,1638.66,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_side_kick,explosive_strike,3,fall,False,True,False,1638.66,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_side_kick,explosive_strike,4,fall,False,True,False,1638.66,False,False,0.0,0.0,0.0,0
fall_best.zip,vb_leap_sequence,explosive_strike,0,fall,False,True,False,539.46,False,False,0.0,0.0,0.0,0
fall_best.zip,vb_leap_sequence,explosive_strike,1,fall,False,True,False,539.46,False,False,0.0,0.0,0.0,0
fall_best.zip,vb_leap_sequence,explosive_strike,2,fall,False,True,False,539.46,False,False,0.0,0.0,0.0,0
fall_best.zip,vb_leap_sequence,explosive_strike,3,fall,False,True,False,539.46,False,False,0.0,0.0,0.0,0
fall_best.zip,vb_leap_sequence,explosive_strike,4,fall,False,True,False,539.46,False,False,0.0,0.0,0.0,0
fall_best.zip,oc_kick_demo,explosive_strike,0,fall,False,True,False,7951.17,False,False,0.0,0.0,0.0,0
fall_best.zip,oc_kick_demo,explosive_strike,1,fall,False,True,False,7951.17,False,False,0.0,0.0,0.0,0
fall_best.zip,oc_kick_demo,explosive_strike,2,fall,False,True,False,7951.17,False,False,0.0,0.0,0.0,0
fall_best.zip,oc_kick_demo,explosive_strike,3,fall,False,True,False,7951.17,False,False,0.0,0.0,0.0,0
fall_best.zip,oc_kick_demo,explosive_strike,4,fall,False,True,False,7951.17,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_kick_sequence,explosive_strike,0,fall,False,True,False,1660.2,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_kick_sequence,explosive_strike,1,fall,False,True,False,1660.2,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_kick_sequence,explosive_strike,2,fall,False,True,False,1660.2,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_kick_sequence,explosive_strike,3,fall,False,True,False,1660.2,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_kick_sequence,explosive_strike,4,fall,False,True,False,1660.2,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick,explosive_strike,0,fall,False,True,False,2244.4,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick,explosive_strike,1,fall,False,True,False,2244.4,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick,explosive_strike,2,fall,False,True,False,2244.4,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick,explosive_strike,3,fall,False,True,False,2244.4,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_kick,explosive_strike,4,fall,False,True,False,2244.4,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_low_squat,stable_stance,0,fall,False,True,False,1979.99,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_low_squat,stable_stance,1,fall,False,True,False,1979.99,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_low_squat,stable_stance,2,fall,False,True,False,1979.99,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_low_squat,stable_stance,3,fall,False,True,False,1979.99,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_low_squat,stable_stance,4,fall,False,True,False,1979.99,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-14,stable_stance,0,fall,False,True,False,2042.5,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-14,stable_stance,1,fall,False,True,False,2042.5,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-14,stable_stance,2,fall,False,True,False,2042.5,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-14,stable_stance,3,fall,False,True,False,2042.5,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-14,stable_stance,4,fall,False,True,False,2042.5,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-023,stable_stance,0,fall,False,True,False,5217.84,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-023,stable_stance,1,fall,False,True,False,5217.84,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-023,stable_stance,2,fall,False,True,False,5217.84,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-023,stable_stance,3,fall,False,True,False,5217.84,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-023,stable_stance,4,fall,False,True,False,5217.84,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-001,stable_stance,0,fall,False,True,False,5453.96,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-001,stable_stance,1,fall,False,True,False,5453.96,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-001,stable_stance,2,fall,False,True,False,5453.96,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-001,stable_stance,3,fall,False,True,False,5453.96,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-001,stable_stance,4,fall,False,True,False,5453.96,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_warrior_pose,stable_stance,0,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_warrior_pose,stable_stance,1,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_warrior_pose,stable_stance,2,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_warrior_pose,stable_stance,3,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_warrior_pose,stable_stance,4,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_warrior_lunge,stable_stance,0,fall,False,True,False,624.98,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_warrior_lunge,stable_stance,1,fall,False,True,False,624.98,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_warrior_lunge,stable_stance,2,fall,False,True,False,624.98,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_warrior_lunge,stable_stance,3,fall,False,True,False,624.98,False,False,0.0,0.0,0.0,0
fall_best.zip,ky_warrior_lunge,stable_stance,4,fall,False,True,False,624.98,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-024,stable_stance,0,fall,False,True,False,2745.01,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-024,stable_stance,1,fall,False,True,False,2745.01,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-024,stable_stance,2,fall,False,True,False,2745.01,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-024,stable_stance,3,fall,False,True,False,2745.01,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-024,stable_stance,4,fall,False,True,False,2745.01,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-9,stable_stance,0,fall,False,True,False,817.25,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-9,stable_stance,1,fall,False,True,False,817.25,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-9,stable_stance,2,fall,False,True,False,817.25,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-9,stable_stance,3,fall,False,True,False,817.25,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-9,stable_stance,4,fall,False,True,False,817.25,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-4,stable_stance,0,fall,False,True,False,890.92,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-4,stable_stance,1,fall,False,True,False,890.92,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-4,stable_stance,2,fall,False,True,False,890.92,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-4,stable_stance,3,fall,False,True,False,890.92,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-014-4,stable_stance,4,fall,False,True,False,890.92,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_vadivu_lowseat,stable_stance,0,fall,False,True,False,770.53,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_vadivu_lowseat,stable_stance,1,fall,False,True,False,770.53,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_vadivu_lowseat,stable_stance,2,fall,False,True,False,770.53,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_vadivu_lowseat,stable_stance,3,fall,False,True,False,770.53,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_vadivu_lowseat,stable_stance,4,fall,False,True,False,770.53,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_lunge_strike,translational,0,fall,False,True,False,1561.96,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_lunge_strike,translational,1,fall,False,True,False,1561.96,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_lunge_strike,translational,2,fall,False,True,False,1561.96,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_lunge_strike,translational,3,fall,False,True,False,1561.96,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_lunge_strike,translational,4,fall,False,True,False,1561.96,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-075,translational,0,fall,False,True,False,639.43,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-075,translational,1,fall,False,True,False,639.43,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-075,translational,2,fall,False,True,False,639.43,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-075,translational,3,fall,False,True,False,639.43,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-075,translational,4,fall,False,True,False,639.43,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_triangle_steps,translational,0,fall,False,True,False,676.13,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_triangle_steps,translational,1,fall,False,True,False,676.13,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_triangle_steps,translational,2,fall,False,True,False,676.13,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_triangle_steps,translational,3,fall,False,True,False,676.13,False,False,0.0,0.0,0.0,0
fall_best.zip,fw_triangle_steps,translational,4,fall,False,True,False,676.13,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-054,translational,0,fall,False,True,False,581.15,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-054,translational,1,fall,False,True,False,581.15,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-054,translational,2,fall,False,True,False,581.15,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-054,translational,3,fall,False,True,False,581.15,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-054,translational,4,fall,False,True,False,581.15,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-082,translational,0,fall,False,True,False,1394.09,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-082,translational,1,fall,False,True,False,1394.09,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-082,translational,2,fall,False,True,False,1394.09,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-082,translational,3,fall,False,True,False,1394.09,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-082,translational,4,fall,False,True,False,1394.09,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_step,translational,0,fall,False,True,False,1523.02,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_step,translational,1,fall,False,True,False,1523.02,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_step,translational,2,fall,False,True,False,1523.02,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_step,translational,3,fall,False,True,False,1523.02,False,False,0.0,0.0,0.0,0
fall_best.zip,kw_guard_step,translational,4,fall,False,True,False,1523.02,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_chuvadu_lowstance,translational,0,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_chuvadu_lowstance,translational,1,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_chuvadu_lowstance,translational,2,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_chuvadu_lowstance,translational,3,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,kt_chuvadu_lowstance,translational,4,fall,False,True,False,0.0,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-074_pt1,translational,0,fall,False,True,False,940.79,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-074_pt1,translational,1,fall,False,True,False,940.79,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-074_pt1,translational,2,fall,False,True,False,940.79,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-074_pt1,translational,3,fall,False,True,False,940.79,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-074_pt1,translational,4,fall,False,True,False,940.79,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-072,translational,0,fall,False,True,False,744.18,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-072,translational,1,fall,False,True,False,744.18,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-072,translational,2,fall,False,True,False,744.18,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-072,translational,3,fall,False,True,False,744.18,False,False,0.0,0.0,0.0,0
fall_best.zip,KS-072,translational,4,fall,False,True,False,744.18,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_lunge_stretch,translational,0,fall,False,True,False,1602.01,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_lunge_stretch,translational,1,fall,False,True,False,1602.01,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_lunge_stretch,translational,2,fall,False,True,False,1602.01,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_lunge_stretch,translational,3,fall,False,True,False,1602.01,False,False,0.0,0.0,0.0,0
fall_best.zip,ks_lunge_stretch,translational,4,fall,False,True,False,1602.01,False,False,0.0,0.0,0.0,0
