step,t,motion_id,phase,phase_label,mode,base_x,base_y,base_z,upright_cos,com_x,com_y,com_z,com_vx,com_vy,com_vz,lin_momentum_norm,ang_momentum_norm,momentum_norm,cp_x,cp_y,cp_margin,com_margin,support_area,support_mode,contact_left,contact_right,grf_left,grf_right,grf_total,torque_norm,torque_max,tracking_err_rms,head_force,torso_force,push_force,source,trial
12,0.24,single_leg_front_kick,0.048,weight_shift,nominal,0.004240023862857714,-0.0014746418427583356,0.7750139701766664,0.9999781209930345,0.023102197872480634,-0.0005808475601643046,0.6813297940785059,0.005348183711888519,-0.009385439971902493,-0.0030730912437663314,0.3744515179840412,0.1096021017984075,0.3901622227217561,0.024511650565282928,-0.003054272998435409,0.07277522223896528,0.07136542494459121,0.04968330529167678,double,1,1,174.46258859628853,154.67454732503847,329.137135921327,12.4194021017264,8.444991873752242,0.00921571107389405,0.0,0.0,0.0,authored_keyframe,0
13,0.26,single_leg_front_kick,0.052000000000000005,weight_shift,nominal,0.004282484606076864,-0.0019087239160710133,0.7749214582681706,0.9999737703908842,0.02320688296264819,-0.0007895247038425012,0.6812556600885791,0.004990364744793469,-0.011027747708833309,-0.0034266955940361033,0.4194326300680404,0.12041614123342814,0.4363757305755472,0.02452196500476538,-0.003695603461315339,0.07279027891409512,0.07147464182971879,0.04968978873016856,double,1,1,176.07973751756236,153.2510880868887,329.3308256044511,12.589390897691999,8.583379070537944,0.00928409146758402,0.0,0.0,0.0,authored_keyframe,0
14,0.28,single_leg_front_kick,0.05600000000000001,weight_shift,nominal,0.004310221506121255,-0.002404378657181351,0.7748193850193952,0.999967523740148,0.023304143729462552,-0.0010316917778600801,0.6811736619075781,0.004599743574654099,-0.012707939895579931,-0.0037935138355092756,0.4680128830743704,0.13007487101942036,0.4857525406977334,0.024516214676280932,-0.004380340347363201,0.07279020572304208,0.07157728822042356,0.0496971017988308,double,1,1,177.6982283592144,151.8225911828639,329.52081954207836,12.787553835126657,8.72749787628359,0.00936450485393096,0.0,0.0,0.0,authored_keyframe,0
15,0.3,single_leg_front_kick,0.06,weight_shift,nominal,0.004323134711229132,-0.002960427254536749,0.7747077006144393,0.9999591333024749,0.023393278095544666,-0.0013078274357787968,0.6810835848601426,0.004172915896883546,-0.014402285009331875,-0.004171374450834708,0.5189229368735072,0.13847056849779532,0.5370801734876541,0.024492803668580705,-0.005102699191938695,0.07277351885776154,0.07167275819763594,0.049705297059529474,double,1,1,179.29545973517153,150.41159552703897,329.7070552622105,13.01409916611182,8.876328501412281,0.00945792991923528,0.0,0.0,0.0,authored_keyframe,0
16,0.32,single_leg_front_kick,0.064,weight_shift,nominal,0.004320966959811208,-0.00357496324121165,0.7745864026617835,0.9999483631653344,0.02347350933402238,-0.001617957834510876,0.6809852713403708,0.0037059216087903303,-0.016089367811330427,-0.004556854006800646,0.5710652760082219,0.14558735535233258,0.5893311696328585,0.02444991565943056,-0.005857054653380106,0.07273851881836763,0.07176037595573283,0.049714428254182534,double,1,1,180.8509425181642,149.04134290785225,329.8922854260165,13.2679811602089,9.028829248789213,0.009565182337698633,0.0,0.0,0.0,authored_keyframe,0
17,0.34,single_leg_front_kick,0.068,weight_shift,nominal,0.004303290208715831,-0.00424554070991404,0.7744555695628941,0.9999349887311006,0.023543974098659888,-0.0019617160311801237,0.680878655630104,0.003194201338782798,-0.01775093583677705,-0.004945323815534958,0.623537185633683,0.15148358248149296,0.6416742924797606,0.02438549061392806,-0.006638223265318904,0.07268326296681807,0.07183938013968634,0.04972454992208012,double,1,1,182.3445993739195,147.72877012529207,330.0733694992116,13.547158371911046,9.184013429588703,0.009686706433626588,0.0,0.0,0.0,authored_keyframe,0
18,0.36,single_leg_front_kick,0.072,weight_shift,nominal,0.004269509172417548,-0.004969363801124321,0.7743153327599177,0.9999187996910404,0.02360372545631369,-0.002338393542665929,0.6807637357957361,0.0026341695393034747,-0.019370875605271638,-0.005335270855992422,0.6756290892535496,0.15625304123309777,0.6934620963976135,0.024297642294808627,-0.007441245336496576,0.07260597982813878,0.07190892422450647,0.049735715787766185,double,1,1,183.75936075979405,146.48467759774593,330.24403835754,13.849065150802176,9.341128755895362,0.009822409973013155,0.0,0.0,0.0,authored_keyframe,0
19,0.38,single_leg_front_kick,0.076,weight_shift,nominal,0.0042188951998356795,-0.005743407687675208,0.7741658207265285,0.9998996050568406,0.023651764572369803,-0.002746984355891959,0.680640522212642,0.002024024641074537,-0.020935430583694504,-0.005726788625616733,0.7267948646672676,0.16001848357515444,0.7442020494411473,0.024184903252466795,-0.008261486305200027,0.07250531788490559,0.07196811220575437,0.049747980706046975,double,1,1,185.0822493188974,145.31966427132448,330.4019135902219,14.17055582406099,9.499612319918585,0.009971708609448097,0.0,0.0,0.0,authored_keyframe,0
20,0.4,single_leg_front_kick,0.08,weight_shift,nominal,0.004150654719135609,-0.006564510985280691,0.7740071448763036,0.9998772359049988,0.023687075235468456,-0.003186234866741745,0.6805090220793617,0.0013636274940116873,-0.022433410795989987,-0.006120383618754629,0.7766242720125268,0.16292147388834297,0.7935292474338531,0.024046227152645833,-0.009094741795202404,0.07238034770356667,0.07201603300883841,0.04976140307223207,double,1,1,186.30249798742935,144.24259468462893,330.54509267205833,14.507890920946595,9.659063074464058,0.010133555238990875,0.0,0.0,0.0,authored_keyframe,0
21,0.42,single_leg_front_kick,0.08399999999999999,weight_shift,nominal,0.004064001891143216,-0.007429457806365084,0.7738393937179672,0.9998515476282811,0.02370865677361726,-0.0036546964694538484,0.6803692291102843,0.0006544799549194719,-0.023856279552506812,-0.006517231911242088,0.8248309658693336,0.165109056395334,0.8411938675244224,0.023881015857818422,-0.00993731286619732,0.07223058647910342,0.07205179081506452,0.04977604738485928,double,1,1,187.4112391326791,143.26021444772863,330.67145358040773,14.859034525630314,9.8194327271158,0.010306445495880126,0.0,0.0,0.0,authored_keyframe,0
22,0.44,single_leg_front_kick,0.088,weight_shift,nominal,0.003958214901390766,-0.008335048497393511,0.7736626587687571,0.9998224272972087,0.02371554540377131,-0.00415076322520525,0.6802211458678755,-0.00010196945212551694,-0.02519603218354307,-0.006914007833874157,0.8711255906367367,0.16668755402211619,0.8869298367560307,0.02368869439252397,-0.010785484991836078,0.07205557222074253,0.07207452634833827,0.04979198160286483,double,1,1,188.41932188651583,142.37875450124636,330.79807638776214,15.220750774471732,9.979893907047241,0.010488776889338766,0.0,0.0,0.0,authored_keyframe,0
23,0.46,single_leg_front_kick,0.092,weight_shift,nominal,0.00383262434299002,-0.009278058348918374,0.7734774023685423,0.9997897958333322,0.023706690751808184,-0.0046727380065254565,0.6800651422125241,-0.0009170256446249275,-0.02645586638145879,-0.007273486438202728,0.9153084196810789,0.16791946248675566,0.9305839290579411,0.023465243517716085,-0.011638405543474239,0.07185194277193911,0.07208381268865774,0.04980933582937409,double,1,1,189.3331744404167,141.6759840147806,331.0091584551973,15.582833113431876,10.137267907164855,0.01067913491216694,0.0,0.0,0.0,authored_keyframe,0
24,0.48,single_leg_front_kick,0.096,weight_shift,nominal,0.003686433470094851,-0.010255442885021303,0.773285195739385,0.999753512694897,0.023680685289189495,-0.005219157385600727,0.6799026280692351,-0.001808849296728426,-0.02764858672610903,-0.007553669699550894,0.9575203387011814,0.16903771398906506,0.9723265643687176,0.023204483260077517,-0.012497991020257218,0.07161502129198524,0.07207966606778411,0.04982843279817791,double,1,1,190.10583437763125,141.07830561597603,331.1841399936073,15.935191667291111,10.2896838585316,0.01087430403152377,0.0,0.0,0.0,authored_keyframe,0
25,0.5,single_leg_front_kick,0.1,weight_shift,nominal,0.003518296004315713,-0.011264901719810955,0.7730881730435093,0.9997134103378083,0.02363599158277158,-0.005788744108328169,0.6797355724017434,-0.0027767228352368846,-0.028778711961673385,-0.007735332612305075,0.9978752728362188,0.1699469453182496,1.0122435598021664,0.022905074642862053,-0.013364166406380293,0.07134352072675312,0.07206058451537008,0.04984925582276413,double,1,1,190.70611440880742,140.6397473324107,331.3458617412181,16.281348710923954,10.435879367539954,0.01106939121657804,0.0,0.0,0.0,authored_keyframe,0
26,0.52,single_leg_front_kick,0.10400000000000001,weight_shift,nominal,0.0033265995248506026,-0.012304719850869788,0.7728875128078303,0.9996695248595073,0.023571220482510098,-0.00638013219486858,0.679565015151656,-0.0038045417527959443,-0.02983529289344533,-0.00790653087192465,1.0368679577110291,0.17038437896696831,1.0507739996420735,0.022569876350154287,-0.014232693006959347,0.07103915575706118,0.07202408945247542,0.04987150016249367,double,1,1,191.14679113920275,140.21671402800936,331.3635051672121,16.626250791973376,10.579155104010637,0.011261957591198312,0.0,0.0,0.0,authored_keyframe,0
27,0.54,single_leg_front_kick,0.10800000000000001,weight_shift,nominal,0.0031101364637843953,-0.013372422494618017,0.772683017113189,0.9996221229854765,0.02348541435811274,-0.0069916720657676665,0.6793907589822998,-0.004870613242200704,-0.030804952822474214,-0.008097452958623994,1.074307647363325,0.17030012939835587,1.0877219567777507,0.022203647732965327,-0.015098404925395733,0.07070645554439609,0.07196901647260248,0.04989509029223746,double,1,1,191.47488796658075,139.88901434176455,331.36390230834525,16.969741117579666,10.720208011401924,0.011452608072343625,0.0,0.0,0.0,authored_keyframe,0
28,0.56,single_leg_front_kick,0.11200000000000002,weight_shift,nominal,0.0028685248940709617,-0.014464890367409866,0.7724745386934421,0.999571512476514,0.023377931375576786,-0.007621509297339181,0.6792126711217716,-0.005964116543436721,-0.031679304903046004,-0.008290770160377077,1.1097572527224477,0.16972469455868894,1.1226609603585203,0.021808600543379124,-0.015957246797581426,0.0703477425349732,0.07189484960593351,0.049920084876080045,double,1,1,191.69568171039,139.6789246649707,331.3746063753607,17.30860610509235,10.85871779261206,0.01164217966364899,0.0,0.0,0.0,authored_keyframe,0
29,0.58,single_leg_front_kick,0.11599999999999999,weight_shift,nominal,0.002601982626382224,-0.015578824459076879,0.772262503561428,0.9995180282555696,0.023248247269456908,-0.00826763632637277,0.6790311441663535,-0.007083786606037753,-0.032452549424755985,-0.008457105354717963,1.1428138489894573,0.1685516062170812,1.155176669345627,0.021384548093559972,-0.01680569555688681,0.06996302417444081,0.07180128514858777,0.049946725164162695,double,1,1,191.81154947644535,139.57418521252572,331.38573468897107,17.6377048598725,10.993551149928951,0.011830516622049694,0.0,0.0,0.0,authored_keyframe,0
30,0.6,single_leg_front_kick,0.12,weight_shift,nominal,0.00231099340680661,-0.016710790817632118,0.7720479120167177,0.9994619790922329,0.023095855493427252,-0.008928068770091346,0.678847112528099,-0.008228660323814798,-0.03312453356224023,-0.0085748459242268,1.1733399034603196,0.1667923233067511,1.1851355231222864,0.020931240715756996,-0.01764174171691906,0.06955281269850187,0.07168857076701009,0.04997536552384857,double,1,1,191.83474614037397,139.58243370536496,331.41717984573893,17.94617805056275,11.122989465956017,0.01201644121665845,0.0,0.0,0.0,authored_keyframe,0
31,0.62,single_leg_front_kick,0.124,weight_shift,nominal,0.001996116370329556,-0.017857604884201704,0.7718328894988169,0.9994034862875689,0.022920350855492655,-0.009601299947365194,0.6786626910509184,-0.009391641565309472,-0.03373615244662118,-0.008569000400591938,1.2020203903259492,0.16502469073159096,1.21329558117979,0.020450140187346054,-0.018474658571238277,0.06912138715143747,0.0715589716134277,0.050006745687040596,double,1,1,191.69000529527585,139.74763433961675,331.4376396348926,18.23379749018613,11.248481241256291,0.012196808569547433,0.0,0.0,0.0,authored_keyframe,0
32,0.64,single_leg_front_kick,0.128,weight_shift,nominal,0.0016585807023184007,-0.01901708043977265,0.771619020627541,0.999342965818806,0.022721437424352932,-0.010285941145912558,0.6784792595145465,-0.010557610851834721,-0.034280368228455295,-0.008518936476250632,1.2291894123374807,0.16276381338785922,1.2399188160323718,0.019944926193548103,-0.019301222038359035,0.06867417543136418,0.07141392116398076,0.050041033424732526,double,1,1,191.49945206723936,139.92693181357555,331.4263838808149,18.498534713736156,11.375314880451313,0.012370056250363637,0.0,0.0,0.0,authored_keyframe,0
33,0.66,single_leg_front_kick,0.132,weight_shift,nominal,0.0012992473485480063,-0.02018760707436712,0.7714077963798734,0.9992812484412057,0.02249915993989058,-0.01098111321483273,0.6782982547806363,-0.011718635417242648,-0.034802574757914345,-0.0083903061374185,1.2559227442551815,0.15986921461781972,1.2660569123542529,0.01941772580562343,-0.020132506529930434,0.06821341446040563,0.07125353882283855,0.050078118381109885,double,1,1,191.2961486689893,140.091434674092,331.38758334308125,18.74431740103076,11.499313934041412,0.012535148778079513,0.0,0.0,0.0,authored_keyframe,0
34,0.68,single_leg_front_kick,0.136,weight_shift,nominal,0.0009194072708249848,-0.021367724254482138,0.7711982776474324,0.9992192907143989,0.022253027539737617,-0.01168574411280577,0.6781185141605326,-0.012919086199859311,-0.03522327394789602,-0.008415074414463744,1.2819637860707538,0.1549665713296322,1.2912961654967166,0.018856383054598653,-0.02094653371919162,0.06772889525871005,0.07107930194664672,0.05011903057658677,double,1,1,190.93033233868778,140.3183881112854,331.2487204499732,18.957420146610342,11.631973019465017,0.01269284239322567,0.0,0.0,0.0,authored_keyframe,0
35,0.7000000000000001,single_leg_front_kick,0.13999999999999999,weight_shift,nominal,0.0005186450098118801,-0.022553712118177038,0.7709923756690454,0.9991571192771009,0.021983974557567572,-0.012398935284445722,0.6779425184485137,-0.014034201551054209,-0.03570219138760421,-0.008106901087839784,1.3072649493491606,0.1515348558733097,1.3160184118550198,0.0182946263913697,-0.021784422149938892,0.06725333070051545,0.07089117506337371,0.050163964793004286,double,1,1,190.71729428609171,140.7698836829551,331.48717796904685,19.147361033036496,11.7423806672807,0.012838959745984018,0.0,0.0,0.0,authored_keyframe,0
36,0.72,single_leg_front_kick,0.144,weight_shift,nominal,9.924419313175283e-05,-0.02374595479640667,0.7707943270712786,0.9990957374224688,0.02169260808252148,-0.013122488659782184,0.6777741003544171,-0.015144368322745398,-0.03626249972835438,-0.0077411377919674,1.3354140864472555,0.14796115794562442,1.3435859803311316,0.0177119108729127,-0.022654086703742818,0.0667612746381919,0.07068477470099897,0.05021047330108211,double,1,1,190.17984026498908,141.1171216862129,331.29696195120204,19.315686770925993,11.836634687197476,0.012976967035002025,0.0,0.0,0.0,authored_keyframe,0
37,0.74,single_leg_front_kick,0.148,weight_shift,nominal,-0.0003374960248449273,-0.02494414951974285,0.7706037220259023,0.9990356328469628,0.021379115544311288,-0.013857610345621385,0.6776127213155548,-0.016237974497711756,-0.03686826954861241,-0.007446644843179947,1.3659266654402635,0.14421628860499636,1.37351883615033,0.01711147210882951,-0.02354728121798793,0.06625498684134132,0.07045932260214102,0.05025811408408814,double,1,1,189.43678227705496,141.57102695235358,331.00780922940856,19.467042664274043,11.918238941017377,0.013107335979316468,0.0,0.0,0.0,authored_keyframe,0
38,0.76,single_leg_front_kick,0.152,weight_shift,nominal,-0.0007911360044497465,-0.026147110609080388,0.7704189480396701,0.9989773296686753,0.021043993217301073,-0.014604855052166682,0.6774569404819923,-0.017300653788742303,-0.03748851562646995,-0.0072172423264268,1.3974632581002724,0.1406426758734783,1.4045226662525174,0.01649758047876635,-0.024456405581652844,0.06573850076720855,0.07021511650617375,0.0503067577956322,double,1,1,188.5433834219241,142.21753805458593,330.76092147651,19.602351324798807,11.987694740039649,0.01323158651754544,0.0,0.0,0.0,authored_keyframe,0
39,0.78,single_leg_front_kick,0.156,weight_shift,nominal,-0.0012610698609761485,-0.02735288455905109,0.7702390384309802,0.9989213955481716,0.02068794900509689,-0.015364177902547965,0.677305992109506,-0.018324734005017027,-0.03809378819399923,-0.0070068663288005715,1.4286314625561953,0.1376272965339947,1.4352453199912236,0.015872956288548602,-0.025373671772943106,0.06521430100906149,0.06995268697415041,0.05035629261974703,double,1,1,187.50465647561495,143.0721307760202,330.57678725163515,19.720679201468762,12.044052655331278,0.01335108961830543,0.0,0.0,0.0,authored_keyframe,0
40,0.8,single_leg_front_kick,0.16,weight_shift,nominal,-0.0017463347018781448,-0.02855883910294922,0.770063976256447,0.9988683986551663,0.02031180082292839,-0.01613495735720147,0.677160007373261,-0.019305917808900848,-0.03865563951399517,-0.006775151212346182,1.4582241605810502,0.13553797211923455,1.4645095576296194,0.015239539739833212,-0.026290988160284898,0.0646840111097438,0.0696726123966562,0.05040659615269111,double,1,1,186.30923312352832,144.12231305957852,330.43154618310683,19.82089318848643,12.086143074595906,0.013466433667708512,0.0,0.0,0.0,authored_keyframe,0
41,0.8200000000000001,single_leg_front_kick,0.16399999999999998,weight_shift,nominal,-0.002245718502818437,-0.029761742256204798,0.769894409124717,0.9988188848935788,0.019916446178898366,-0.016916016052723186,0.6770197335719714,-0.02024018420284979,-0.039146752177768994,-0.006499123373164025,1.4852241493530967,0.13470603973061385,1.4913203850821377,0.014599275261033884,-0.02720001199477465,0.06414920115332867,0.06937551058331529,0.05045753704190657,double,1,1,184.94732761800458,145.34991486211027,330.29724248011485,19.902364360713698,12.113150369328821,0.013577567787287243,0.0,0.0,0.0,authored_keyframe,0
42,0.84,single_leg_front_kick,0.16799999999999998,weight_shift,nominal,-0.002757869459947264,-0.030957836054013112,0.7697313008478704,0.9987733627677174,0.019502872800731604,-0.017705646214877874,0.6768862058331179,-0.02112257254580569,-0.03954119897279151,-0.00617029551314875,1.5087528171047422,0.13539920923885673,1.5148161634284218,0.013954442451940765,-0.02809224036350482,0.06361174472453242,0.06906207408762727,0.05050897880016636,double,1,1,183.4163493444231,146.7389814726928,330.1553308171159,19.96507930583696,12.124741328787701,0.013684134220701593,0.0,0.0,0.0,authored_keyframe,0
43,0.86,single_leg_front_kick,0.172,weight_shift,nominal,-0.003281340690846889,-0.03214290690397559,0.7695756980492314,0.9987322892603293,0.019072178339104153,-0.01850163964973456,0.6767605243349829,-0.021947219811395524,-0.039814630237272754,-0.0057885688455576135,1.528025945629639,0.13778118741086978,1.5342251940708385,0.013307666721971683,-0.028959087130869483,0.06307384234484169,0.0687331014307073,0.05056078258050356,double,1,1,181.72066003436316,148.27643383056426,329.9970938649274,20.009519411409627,12.120998928621066,0.01378571803990475,0.0,0.0,0.0,authored_keyframe,0
44,0.88,single_leg_front_kick,0.176,weight_shift,nominal,-0.0038145924562878702,-0.03331235087188974,0.7694286182753627,0.9986960569034742,0.01862558311407329,-0.01930132031854843,0.6766437419636736,-0.02270786661698116,-0.039944357930848315,-0.005357504375199257,1.5423303064305378,0.14187797404735555,1.5488421913332227,0.012661799661572019,-0.029791935965843022,0.06253790487280617,0.06838951159356998,0.05061280893993096,double,1,1,179.86965245733768,149.95044730838507,329.8200997657227,20.036502936846464,12.102315271610108,0.013881971229175843,0.0,0.0,0.0,authored_keyframe,0
45,0.9,single_leg_front_kick,0.18,weight_shift,nominal,-0.004355983954723144,-0.03446123136067173,0.7692910142511785,0.9986649835603714,0.018164432138878785,-0.02010157779985459,0.6765368224259938,-0.023398375572277398,-0.03990937489297286,-0.004881754397001745,1.5510167786660793,0.147570697113265,1.5580212316750364,0.012019785348701968,-0.030582177684943125,0.062006418771111335,0.06803234358552793,0.05066491901282567,double,1,1,177.8759887241585,151.74888772166898,329.62487644582745,20.047058814511185,12.06930578505518,0.013972650151670967,0.0,0.0,0.0,authored_keyframe,0
46,0.92,single_leg_front_kick,0.184,weight_shift,nominal,-0.004903772624836879,-0.03558432808779681,0.7691637717555704,0.9986393056031727,0.01769018833822281,-0.020898900841559605,0.6764406312360041,-0.024013099352430844,-0.03969035302891179,-0.004366054988248761,1.5535024178925545,0.15461913860268595,1.5611780297007287,0.011384557273039254,-0.03132124238831514,0.061481841569413255,0.06766274653269279,0.05071697541586009,double,1,1,175.7544596745861,153.65845379831399,329.4129134729001,20.04233907898487,12.022754972390088,0.014057611288111718,0.0,0.0,0.0,authored_keyframe,0
47,0.9400000000000001,single_leg_front_kick,0.188,weight_shift,nominal,-0.005456125299512313,-0.036676178121480225,0.7690477159153185,0.9986191743147899,0.017204420195933056,-0.021689410911464077,0.6763559370069459,-0.024547091805399546,-0.03926964748172665,-0.0038150150067447993,1.5492761849185241,0.1627040616901309,1.5577962988934604,0.010758970897771027,-0.03200063326752702,0.06096653404657437,0.0672819649555977,0.05076884305541354,double,1,1,173.52136163584743,155.66443406212701,329.1857956979744,20.023557261150266,11.963584724686347,0.01413679316781158,0.0,0.0,0.0,authored_keyframe,0
48,0.96,single_leg_front_kick,0.192,weight_shift,nominal,-0.0060111384885017695,-0.037731110919532296,0.768943615410413,0.9986046549975395,0.01670878650617165,-0.022468896007307393,0.67628341330257,-0.024996206997496984,-0.038631317495134654,-0.0032331841938633026,1.537906043257046,0.17147156971030095,1.5474357812540906,0.010145762742811983,-0.0326119651039847,0.06046272029807088,0.06689132217367405,0.05082038990480973,double,1,1,171.19416805996246,157.75081023899946,328.9449782989619,19.991940029398673,11.892834010088114,0.014210196396324353,0.0,0.0,0.0,authored_keyframe,0
